id,sus_id,name
1200013,12002,Baixo Acre e Purus
1200054,12001,Alto Acre
1200104,12001,Alto Acre
1200138,12002,Baixo Acre e Purus
1200179,12002,Baixo Acre e Purus
1200203,12003,Juruá e Tarauacá/Envira
1200252,12001,Alto Acre
1200302,12003,Juruá e Tarauacá/Envira
1200328,12002,Baixo Acre e Purus
1200336,12003,Juruá e Tarauacá/Envira
1200344,12002,Baixo Acre e Purus
1200351,12003,Juruá e Tarauacá/Envira
1200385,12002,Baixo Acre e Purus
1200393,12003,Juruá e Tarauacá/Envira
1200401,12002,Baixo Acre e Purus
1200427,12003,Juruá e Tarauacá/Envira
1200435,12002,Baixo Acre e Purus
1200450,12002,Baixo Acre e Purus
1200500,12002,Baixo Acre e Purus
1200609,12003,Juruá e Tarauacá/Envira
1200708,12001,Alto Acre
1200807,12002,Baixo Acre e Purus
2700102,27010,10ª Região de Saúde
2700201,27005,5ª Região de Saúde
2700300,27007,7ª Região de Saúde
2700409,27004,4ª Região de Saúde
2700508,27001,1ª Região de Saúde
2700607,27001,1ª Região de Saúde
2700706,27007,7ª Região de Saúde
2700805,27008,8ª Região de Saúde
2700904,27007,7ª Região de Saúde
2701001,27005,5ª Região de Saúde
2701100,27003,3ª Região de Saúde
2701209,27008,8ª Região de Saúde
2701308,27004,4ª Região de Saúde
2701357,27003,3ª Região de Saúde
2701407,27005,5ª Região de Saúde
2701506,27007,7ª Região de Saúde
2701605,27009,9ª Região de Saúde
2701704,27004,4ª Região de Saúde
2701803,27009,9ª Região de Saúde
2701902,27004,4ª Região de Saúde
2702009,27007,7ª Região de Saúde
2702108,27003,3ª Região de Saúde
2702207,27001,1ª Região de Saúde
2702306,27006,6ª Região de Saúde
2702355,27007,7ª Região de Saúde
2702405,27010,10ª Região de Saúde
2702504,27009,9ª Região de Saúde
2702553,27008,8ª Região de Saúde
2702603,27007,7ª Região de Saúde
2702702,27006,6ª Região de Saúde
2702801,27001,1ª Região de Saúde
2702900,27007,7ª Região de Saúde
2703007,27003,3ª Região de Saúde
2703106,27008,8ª Região de Saúde
2703205,27006,6ª Região de Saúde
2703304,27010,10ª Região de Saúde
2703403,27007,7ª Região de Saúde
2703502,27002,2ª Região de Saúde
2703601,27002,2ª Região de Saúde
2703700,27007,7ª Região de Saúde
2703759,27006,6ª Região de Saúde
2703809,27003,3ª Região de Saúde
2703908,27003,3ª Região de Saúde
2704005,27005,5ª Região de Saúde
2704104,27007,7ª Região de Saúde
2704203,27007,7ª Região de Saúde
2704302,27001,1ª Região de Saúde
2704401,27007,7ª Região de Saúde
2704500,27002,2ª Região de Saúde
2704609,27009,9ª Região de Saúde
2704708,27001,1ª Região de Saúde
2704807,27008,8ª Região de Saúde
2704906,27004,4ª Região de Saúde
2705002,27010,10ª Região de Saúde
2705101,27002,2ª Região de Saúde
2705200,27001,1ª Região de Saúde
2705309,27008,8ª Região de Saúde
2705408,27009,9ª Região de Saúde
2705507,27003,3ª Região de Saúde
2705606,27003,3ª Região de Saúde
2705705,27009,9ª Região de Saúde
2705804,27010,10ª Região de Saúde
2705903,27007,7ª Região de Saúde
2706000,27009,9ª Região de Saúde
2706109,27009,9ª Região de Saúde
2706208,27009,9ª Região de Saúde
2706307,27008,8ª Região de Saúde
2706406,27009,9ª Região de Saúde
2706422,27010,10ª Região de Saúde
2706448,27001,1ª Região de Saúde
2706505,27002,2ª Região de Saúde
2706604,27004,4ª Região de Saúde
2706703,27006,6ª Região de Saúde
2706802,27006,6ª Região de Saúde
2706901,27001,1ª Região de Saúde
2707008,27004,4ª Região de Saúde
2707107,27010,10ª Região de Saúde
2707206,27009,9ª Região de Saúde
2707305,27002,2ª Região de Saúde
2707404,27002,2ª Região de Saúde
2707503,27006,6ª Região de Saúde
2707602,27004,4ª Região de Saúde
2707701,27001,1ª Região de Saúde
2707800,27005,5ª Região de Saúde
2707909,27001,1ª Região de Saúde
2708006,27009,9ª Região de Saúde
2708105,27003,3ª Região de Saúde
2708204,27006,6ª Região de Saúde
2708303,27003,3ª Região de Saúde
2708402,27009,9ª Região de Saúde
2708501,27002,2ª Região de Saúde
2708600,27005,5ª Região de Saúde
2708709,27002,2ª Região de Saúde
2708808,27007,7ª Região de Saúde
2708907,27001,1ª Região de Saúde
2708956,27009,9ª Região de Saúde
2709004,27008,8ª Região de Saúde
2709103,27007,7ª Região de Saúde
2709152,27005,5ª Região de Saúde
2709202,27007,7ª Região de Saúde
2709301,27003,3ª Região de Saúde
2709400,27004,4ª Região de Saúde
1300029,13009,Triângulo
1300060,13001,Alto Solimões
1300086,13008,Rio Negro e Solimões
1300102,13008,Rio Negro e Solimões
1300144,13007,Rio Madeira
1300201,13001,Alto Solimões
1300300,13003,Entorno Manaus
1300409,13003,Entorno Manaus
1300508,13002,Baixo Amazonas
1300607,13001,Alto Solimões
1300631,13008,Rio Negro e Solimões
1300680,13002,Baixo Amazonas
1300706,13006,Regional Purus
1300805,13007,Rio Madeira
1300839,13008,Rio Negro e Solimões
1300904,13006,Regional Purus
1301001,13005,Regional Juruá
1301100,13003,Entorno Manaus
1301159,13003,Entorno Manaus
1301209,13008,Rio Negro e Solimões
1301308,13008,Rio Negro e Solimões
1301407,13005,Regional Juruá
1301506,13005,Regional Juruá
1301605,13001,Alto Solimões
1301654,13005,Regional Juruá
1301704,13007,Rio Madeira
1301803,13005,Regional Juruá
1301852,13003,Entorno Manaus
1301902,13004,Médio Amazonas
1301951,13005,Regional Juruá
1302009,13004,Médio Amazonas
1302108,13009,Triângulo
1302207,13009,Triângulo
1302306,13001,Alto Solimões
1302405,13006,Regional Purus
1302504,13008,Rio Negro e Solimões
1302553,13003,Entorno Manaus
1302603,13003,Entorno Manaus
1302702,13007,Rio Madeira
1302801,13009,Triângulo
1302900,13002,Baixo Amazonas
1303007,13002,Baixo Amazonas
1303106,13003,Entorno Manaus
1303205,13008,Rio Negro e Solimões
1303304,13007,Rio Madeira
1303403,13002,Baixo Amazonas
1303502,13006,Regional Purus
1303536,13003,Entorno Manaus
1303569,13003,Entorno Manaus
1303601,13003,Entorno Manaus
1303700,13001,Alto Solimões
1303809,13003,Entorno Manaus
1303908,13001,Alto Solimões
1303957,13004,Médio Amazonas
1304005,13004,Médio Amazonas
1304062,13001,Alto Solimões
1304104,13006,Regional Purus
1304203,13009,Triângulo
1304237,13001,Alto Solimões
1304260,13009,Triângulo
1304302,13004,Médio Amazonas
1304401,13004,Médio Amazonas
1600055,16001,Área Central
1600105,16002,Área Norte
1600154,16001,Área Central
1600204,16002,Área Norte
1600212,16001,Área Central
1600238,16001,Área Central
1600253,16001,Área Central
1600279,16003,Área Sudoeste
1600303,16001,Área Central
1600402,16003,Área Sudoeste
1600501,16002,Área Norte
1600535,16001,Área Central
1600550,16002,Área Norte
1600600,16003,Área Sudoeste
1600709,16002,Área Norte
1600808,16003,Área Sudoeste
2900108,29023,Seabra
2900207,29017,Paulo Afonso
2900306,29001,Alagoinhas
2900355,29019,Ribeira do Pombal
2900405,29025,Serrinha
2900504,29003,Brumado
2900603,29015,Jequié
2900702,29001,Alagoinhas
2900801,29026,Teixeira de Freitas
2900900,29012,Itabuna
2901007,29022,Santo Antônio de Jesus
2901106,29006,Feira de Santana
2901155,29010,Irecê
2901205,29028,Vitória da Conquista
2901304,29011,Itaberaba
2901353,29024,Senhor do Bonfim
2901403,29002,Barreiras
2901502,29006,Feira de Santana
2901601,29019,Ribeira do Pombal
2901700,29006,Feira de Santana
2901809,29024,Senhor do Bonfim
2901908,29001,Alagoinhas
2901957,29015,Jequié
2902005,29003,Brumado
2902054,29001,Alagoinhas
2902104,29025,Serrinha
2902203,29001,Alagoinhas
2902252,29009,Ilhéus
2902302,29022,Santo Antônio de Jesus
2902401,29012,Itabuna
2902500,29002,Barreiras
2902609,29006,Feira de Santana
2902658,29019,Ribeira do Pombal
2902708,29008,Ibotirama
2902807,29003,Brumado
2902906,29028,Vitória da Conquista
2903003,29010,Irecê
2903102,29015,Jequié
2903201,29002,Barreiras
2903235,29010,Irecê
2903276,29025,Serrinha
2903300,29012,Itabuna
2903409,29018,Porto Seguro
2903508,29028,Vitória da Conquista
2903607,29025,Serrinha
2903706,29015,Jequié
2903805,29011,Itaberaba
2903904,29021,Santa Maria da Vitória
2903953,29028,Vitória da Conquista
2904001,29023,Seabra
2904050,29011,Itaberaba
2904100,29003,Brumado
2904209,29003,Brumado
2904308,29015,Jequié
2904407,29002,Barreiras
2904506,29008,Ibotirama
2904605,29003,Brumado
2904704,29012,Itabuna
2904753,29008,Ibotirama
2904803,29013,Itapetinga
2904852,29005,Cruz das Almas
2904902,29005,Cruz das Almas
2905008,29007,Guanambi
2905107,29014,Jacobina
2905156,29028,Vitória da Conquista
2905206,29007,Guanambi
2905305,29010,Irecê
2905404,29027,Valença
2905503,29014,Jacobina
2905602,29012,Itabuna
2905701,29004,Camaçari
2905800,29027,Valença
2905909,29016,Juazeiro
2906006,29024,Senhor do Bonfim
2906105,29021,Santa Maria da Vitória
2906204,29010,Irecê
2906303,29009,Ilhéus
2906402,29006,Feira de Santana
2906501,29020,Salvador
2906600,29007,Guanambi
2906709,29028,Vitória da Conquista
2906808,29025,Serrinha
2906824,29016,Juazeiro
2906857,29006,Feira de Santana
2906873,29014,Jacobina
2906899,29028,Vitória da Conquista
2906907,29026,Teixeira de Freitas
2907004,29001,Alagoinhas
2907103,29007,Guanambi
2907202,29016,Juazeiro
2907301,29022,Santo Antônio de Jesus
2907400,29002,Barreiras
2907509,29001,Alagoinhas
2907558,29003,Brumado
2907608,29010,Irecê
2907707,29017,Paulo Afonso
2907806,29019,Ribeira do Pombal
2907905,29019,Ribeira do Pombal
2908002,29012,Itabuna
2908101,29021,Santa Maria da Vitória
2908200,29005,Cruz das Almas
2908309,29022,Santo Antônio de Jesus
2908408,29025,Serrinha
2908507,29006,Feira de Santana
2908606,29004,Camaçari
2908705,29028,Vitória da Conquista
2908804,29003,Brumado
2908903,29006,Feira de Santana
2909000,29028,Vitória da Conquista
2909109,29021,Santa Maria da Vitória
2909208,29019,Ribeira do Pombal
2909307,29021,Santa Maria da Vitória
2909406,29002,Barreiras
2909505,29015,Jequié
2909604,29001,Alagoinhas
2909703,29002,Barreiras
2909802,29005,Cruz das Almas
2909901,29016,Juazeiro
2910008,29015,Jequié
2910057,29004,Camaçari
2910107,29003,Brumado
2910206,29022,Santo Antônio de Jesus
2910305,29022,Santo Antônio de Jesus
2910404,29028,Vitória da Conquista
2910503,29001,Alagoinhas
2910602,29001,Alagoinhas
2910701,29025,Serrinha
2910727,29018,Porto Seguro
2910750,29019,Ribeira do Pombal
2910776,29021,Santa Maria da Vitória
2910800,29006,Feira de Santana
2910859,29024,Senhor do Bonfim
2910909,29013,Itapetinga
2911006,29012,Itabuna
2911105,29002,Barreiras
2911204,29027,Valença
2911253,29006,Feira de Santana
2911303,29010,Irecê
2911402,29017,Paulo Afonso
2911501,29012,Itabuna
2911600,29005,Cruz das Almas
2911659,29003,Brumado
2911709,29007,Guanambi
2911808,29018,Porto Seguro
2911857,29019,Ribeira do Pombal
2911907,29011,Itaberaba
2912004,29007,Guanambi
2912103,29012,Itabuna
2912202,29003,Brumado
2912301,29013,Itapetinga
2912400,29010,Irecê
2912509,29003,Brumado
2912608,29011,Itaberaba
2912707,29012,Itabuna
2912806,29026,Teixeira de Freitas
2912905,29015,Jequié
2913002,29023,Seabra
2913101,29010,Irecê
2913200,29008,Ibotirama
2913309,29006,Feira de Santana
2913408,29007,Guanambi
2913457,29027,Valença
2913507,29013,Itapetinga
2913606,29009,Ilhéus
2913705,29001,Alagoinhas
2913804,29006,Feira de Santana
2913903,29015,Jequié
2914000,29006,Feira de Santana
2914109,29008,Ibotirama
2914208,29015,Jequié
2914307,29015,Jequié
2914406,29023,Seabra
2914505,29006,Feira de Santana
2914604,29010,Irecê
2914653,29018,Porto Seguro
2914703,29011,Itaberaba
2914802,29012,Itabuna
2914901,29009,Ilhéus
2915007,29011,Itaberaba
2915106,29015,Jequié
2915205,29015,Jequié
2915304,29018,Porto Seguro
2915353,29010,Irecê
2915403,29012,Itabuna
2915502,29012,Itabuna
2915601,29026,Teixeira de Freitas
2915700,29015,Jequié
2915809,29013,Itapetinga
2915908,29001,Alagoinhas
2916005,29026,Teixeira de Freitas
2916104,29020,Salvador
2916203,29012,Itabuna
2916302,29018,Porto Seguro
2916401,29013,Itapetinga
2916500,29001,Alagoinhas
2916609,29012,Itabuna
2916708,29015,Jequié
2916807,29013,Itapetinga
2916856,29022,Santo Antônio de Jesus
2916906,29015,Jequié
2917003,29024,Senhor do Bonfim
2917102,29013,Itapetinga
2917201,29003,Brumado
2917300,29027,Valença
2917334,29007,Guanambi
2917359,29021,Santa Maria da Vitória
2917409,29007,Guanambi
2917508,29014,Jacobina
2917607,29015,Jequié
2917706,29024,Senhor do Bonfim
2917805,29022,Santo Antônio de Jesus
2917904,29001,Alagoinhas
2918001,29015,Jequié
2918100,29017,Paulo Afonso
2918209,29022,Santo Antônio de Jesus
2918308,29015,Jequié
2918357,29010,Irecê
2918407,29016,Juazeiro
2918456,29026,Teixeira de Freitas
2918506,29010,Irecê
2918555,29012,Itabuna
2918605,29003,Brumado
2918704,29015,Jequié
2918753,29007,Guanambi
2918803,29022,Santo Antônio de Jesus
2918902,29026,Teixeira de Freitas
2919009,29011,Itaberaba
2919058,29015,Jequié
2919108,29025,Serrinha
2919157,29010,Irecê
2919207,29020,Salvador
2919306,29023,Seabra
2919405,29007,Guanambi
2919504,29003,Brumado
2919553,29002,Barreiras
2919603,29011,Itaberaba
2919702,29013,Itapetinga
2919801,29003,Brumado
2919900,29017,Paulo Afonso
2919926,29020,Salvador
2919959,29028,Vitória da Conquista
2920007,29013,Itapetinga
2920106,29014,Jacobina
2920205,29007,Guanambi
2920304,29003,Brumado
2920403,29015,Jequié
2920452,29002,Barreiras
2920502,29015,Jequié
2920601,29005,Cruz das Almas
2920700,29012,Itabuna
2920809,29011,Itaberaba
2920908,29009,Ilhéus
2921005,29004,Camaçari
2921054,29007,Guanambi
2921104,29026,Teixeira de Freitas
2921203,29014,Jacobina
2921302,29022,Santo Antônio de Jesus
2921401,29014,Jacobina
2921450,29028,Vitória da Conquista
2921500,29025,Serrinha
2921609,29008,Ibotirama
2921708,29014,Jacobina
2921807,29007,Guanambi
2921906,29023,Seabra
2922003,29026,Teixeira de Freitas
2922052,29010,Irecê
2922102,29006,Feira de Santana
2922201,29022,Santo Antônio de Jesus
2922250,29008,Ibotirama
2922300,29005,Cruz das Almas
2922409,29022,Santo Antônio de Jesus
2922508,29022,Santo Antônio de Jesus
2922607,29027,Valença
2922656,29025,Serrinha
2922706,29013,Itapetinga
2922730,29006,Feira de Santana
2922755,29027,Valença
2922805,29022,Santo Antônio de Jesus
2922854,29011,Itaberaba
2922904,29019,Ribeira do Pombal
2923001,29026,Teixeira de Freitas
2923035,29023,Seabra
2923050,29019,Ribeira do Pombal
2923100,29019,Ribeira do Pombal
2923209,29008,Ibotirama
2923308,29001,Alagoinhas
2923357,29014,Jacobina
2923407,29007,Guanambi
2923506,29023,Seabra
2923605,29003,Brumado
2923704,29008,Ibotirama
2923803,29019,Ribeira do Pombal
2923902,29012,Itabuna
2924009,29017,Paulo Afonso
2924058,29006,Feira de Santana
2924108,29001,Alagoinhas
2924207,29017,Paulo Afonso
2924306,29023,Seabra
2924405,29016,Juazeiro
2924504,29007,Guanambi
2924603,29024,Senhor do Bonfim
2924652,29006,Feira de Santana
2924678,29027,Valença
2924702,29028,Vitória da Conquista
2924801,29014,Jacobina
2924900,29015,Jequié
2925006,29028,Vitória da Conquista
2925105,29028,Vitória da Conquista
2925204,29004,Camaçari
2925253,29024,Senhor do Bonfim
2925303,29018,Porto Seguro
2925402,29013,Itapetinga
2925501,29026,Teixeira de Freitas
2925600,29010,Irecê
2925709,29028,Vitória da Conquista
2925758,29022,Santo Antônio de Jesus
2925808,29025,Serrinha
2925907,29025,Serrinha
2925931,29014,Jacobina
2925956,29006,Feira de Santana
2926004,29016,Juazeiro
2926103,29025,Serrinha
2926202,29002,Barreiras
2926301,29006,Feira de Santana
2926400,29007,Guanambi
2926509,29019,Ribeira do Pombal
2926608,29019,Ribeira do Pombal
2926657,29028,Vitória da Conquista
2926707,29003,Brumado
2926806,29007,Guanambi
2926905,29003,Brumado
2927002,29001,Alagoinhas
2927101,29017,Paulo Afonso
2927200,29011,Itaberaba
2927309,29022,Santo Antônio de Jesus
2927408,29020,Salvador
2927507,29006,Feira de Santana
2927606,29017,Paulo Afonso
2927705,29018,Porto Seguro
2927804,29012,Itabuna
2927903,29015,Jequié
2928000,29025,Serrinha
2928059,29009,Ilhéus
2928109,29021,Santa Maria da Vitória
2928208,29021,Santa Maria da Vitória
2928307,29006,Feira de Santana
2928406,29002,Barreiras
2928505,29022,Santo Antônio de Jesus
2928604,29020,Salvador
2928703,29022,Santo Antônio de Jesus
2928802,29006,Feira de Santana
2928901,29002,Barreiras
2928950,29025,Serrinha
2929008,29005,Cruz das Almas
2929057,29021,Santa Maria da Vitória
2929107,29022,Santo Antônio de Jesus
2929206,29020,Salvador
2929255,29010,Irecê
2929305,29006,Feira de Santana
2929354,29012,Itabuna
2929370,29014,Jacobina
2929404,29022,Santo Antônio de Jesus
2929503,29020,Salvador
2929602,29005,Cruz das Almas
2929701,29001,Alagoinhas
2929750,29020,Salvador
2929800,29014,Jacobina
2929909,29023,Seabra
2930006,29007,Guanambi
2930105,29024,Senhor do Bonfim
2930154,29021,Santa Maria da Vitória
2930204,29016,Juazeiro
2930303,29021,Santa Maria da Vitória
2930402,29006,Feira de Santana
2930501,29025,Serrinha
2930600,29014,Jacobina
2930709,29004,Camaçari
2930758,29021,Santa Maria da Vitória
2930766,29019,Ribeira do Pombal
2930774,29016,Juazeiro
2930808,29023,Seabra
2930907,29002,Barreiras
2931004,29003,Brumado
2931053,29007,Guanambi
2931103,29006,Feira de Santana
2931202,29027,Valença
2931301,29014,Jacobina
2931350,29026,Teixeira de Freitas
2931400,29006,Feira de Santana
2931509,29025,Serrinha
2931608,29027,Valença
2931707,29006,Feira de Santana
2931806,29028,Vitória da Conquista
2931905,29025,Serrinha
2932002,29016,Juazeiro
2932101,29022,Santo Antônio de Jesus
2932200,29012,Itabuna
2932309,29012,Itabuna
2932408,29010,Irecê
2932457,29014,Jacobina
2932507,29009,Ilhéus
2932606,29007,Guanambi
2932705,29009,Ilhéus
2932804,29011,Itaberaba
2932903,29027,Valença
2933000,29025,Serrinha
2933059,29014,Jacobina
2933109,29014,Jacobina
2933158,29014,Jacobina
2933174,29022,Santo Antônio de Jesus
2933208,29020,Salvador
2933257,29026,Teixeira de Freitas
2933307,29028,Vitória da Conquista
2933406,29011,Itaberaba
2933455,29002,Barreiras
2933505,29027,Valença
2933604,29010,Irecê
2300101,23019,19ª Região Brejo Santo
2300150,23003,3ª Região Maracanaú
2300200,23012,12ª Região Acaraú
2300309,23018,18ª Região Iguatú
2300408,23014,14ª Região Tauá
2300507,23011,11ª Região Sobral
2300606,23020,20ª Região Crato
2300705,23010,10ª Região Limoeiro do Norte
2300754,23006,6ª Região Itapipoca
2300804,23020,20ª Região Crato
2300903,23002,2ª Região Caucaia
2301000,23001,1ª Região Fortaleza
2301109,23007,7ª Região Aracati
2301208,23004,4ª Região Baturité
2301257,23015,15ª Região Crateús
2301307,23020,20ª Região Crato
2301406,23004,4ª Região Baturité
2301505,23014,14ª Região Tauá
2301604,23020,20ª Região Crato
2301703,23019,19ª Região Brejo Santo
2301802,23017,17ª Região Icó
2301851,23008,8ª Região Quixadá
2301901,23021,21ª Região Juazeiro do Norte
2301950,23003,3ª Região Maracanaú
2302008,23019,19ª Região Brejo Santo
2302057,23016,16ª Região Camocim
2302107,23004,4ª Região Baturité
2302206,23022,22ª Região Cascavel
2302305,23012,12ª Região Acaraú
2302404,23005,5ª Região Canindé
2302503,23019,19ª Região Brejo Santo
2302602,23016,16ª Região Camocim
2302701,23020,20ª Região Crato
2302800,23005,5ª Região Canindé
2302909,23004,4ª Região Baturité
2303006,23005,5ª Região Canindé
2303105,23011,11ª Região Sobral
2303204,23021,21ª Região Juazeiro do Norte
2303303,23018,18ª Região Iguatú
2303402,23013,13ª Região Tianguá
2303501,23022,22ª Região Cascavel
2303600,23018,18ª Região Iguatú
2303659,23011,11ª Região Sobral
2303709,23002,2ª Região Caucaia
2303808,23017,17ª Região Icó
2303907,23016,16ª Região Camocim
2303931,23008,8ª Região Quixadá
2303956,23022,22ª Região Cascavel
2304004,23011,11ª Região Sobral
2304103,23015,15ª Região Crateús
2304202,23020,20ª Região Crato
2304236,23013,13ª Região Tianguá
2304251,23012,12ª Região Acaraú
2304269,23018,18ª Região Iguatú
2304277,23010,10ª Região Limoeiro do Norte
2304285,23001,1ª Região Fortaleza
2304301,23020,20ª Região Crato
2304350,23011,11ª Região Sobral
2304400,23001,1ª Região Fortaleza
2304459,23007,7ª Região Aracati
2304509,23011,11ª Região Sobral
2304608,23002,2ª Região Caucaia
2304657,23011,11ª Região Sobral
2304707,23016,16ª Região Camocim
2304806,23021,21ª Região Juazeiro do Norte
2304905,23011,11ª Região Sobral
2304954,23003,3ª Região Maracanaú
2305001,23013,13ª Região Tianguá
2305100,23004,4ª Região Baturité
2305209,23011,11ª Região Sobral
2305233,23022,22ª Região Cascavel
2305266,23008,8ª Região Quixadá
2305308,23013,13ª Região Tianguá
2305332,23008,8ª Região Quixadá
2305357,23007,7ª Região Aracati
2305407,23017,17ª Região Icó
2305506,23018,18ª Região Iguatú
2305605,23015,15ª Região Crateús
2305654,23015,15ª Região Crateús
2305704,23017,17ª Região Icó
2305803,23011,11ª Região Sobral
2305902,23015,15ª Região Crateús
2306009,23010,10ª Região Limoeiro do Norte
2306108,23011,11ª Região Sobral
2306207,23007,7ª Região Aracati
2306256,23001,1ª Região Fortaleza
2306306,23002,2ª Região Caucaia
2306405,23006,6ª Região Itapipoca
2306504,23004,4ª Região Baturité
2306553,23012,12ª Região Acaraú
2306603,23005,5ª Região Canindé
2306702,23009,9ª Região Russas
2306801,23010,10ª Região Limoeiro do Norte
2306900,23010,10ª Região Limoeiro do Norte
2307007,23009,9ª Região Russas
2307106,23021,21ª Região Juazeiro do Norte
2307205,23019,19ª Região Brejo Santo
2307254,23012,12ª Região Acaraú
2307304,23021,21ª Região Juazeiro do Norte
2307403,23018,18ª Região Iguatú
2307502,23017,17ª Região Icó
2307601,23010,10ª Região Limoeiro do Norte
2307635,23005,5ª Região Canindé
2307650,23003,3ª Região Maracanaú
2307700,23003,3ª Região Maracanaú
2307809,23012,12ª Região Acaraú
2307908,23016,16ª Região Camocim
2308005,23011,11ª Região Sobral
2308104,23019,19ª Região Brejo Santo
2308203,23011,11ª Região Sobral
2308302,23019,19ª Região Brejo Santo
2308351,23008,8ª Região Quixadá
2308377,23006,6ª Região Itapipoca
2308401,23021,21ª Região Juazeiro do Norte
2308500,23018,18ª Região Iguatú
2308609,23015,15ª Região Crateús
2308708,23009,9ª Região Russas
2308807,23011,11ª Região Sobral
2308906,23012,12ª Região Acaraú
2309003,23011,11ª Região Sobral
2309102,23004,4ª Região Baturité
2309201,23020,20ª Região Crato
2309300,23015,15ª Região Crateús
2309409,23015,15ª Região Crateús
2309458,23022,22ª Região Cascavel
2309508,23017,17ª Região Icó
2309607,23022,22ª Região Cascavel
2309706,23003,3ª Região Maracanaú
2309805,23004,4ª Região Baturité
2309904,23011,11ª Região Sobral
2310001,23009,9ª Região Russas
2310100,23003,3ª Região Maracanaú
2310209,23002,2ª Região Caucaia
2310258,23002,2ª Região Caucaia
2310308,23014,14ª Região Tauá
2310407,23005,5ª Região Canindé
2310506,23008,8ª Região Quixadá
2310605,23019,19ª Região Brejo Santo
2310704,23002,2ª Região Caucaia
2310803,23010,10ª Região Limoeiro do Norte
2310852,23022,22ª Região Cascavel
2310902,23018,18ª Região Iguatú
2310951,23011,11ª Região Sobral
2311009,23015,15ª Região Crateús
2311108,23019,19ª Região Brejo Santo
2311207,23020,20ª Região Crato
2311231,23010,10ª Região Limoeiro do Norte
2311264,23015,15ª Região Crateús
2311306,23008,8ª Região Quixadá
2311355,23018,18ª Região Iguatú
2311405,23008,8ª Região Quixadá
2311504,23010,10ª Região Limoeiro do Norte
2311603,23003,3ª Região Maracanaú
2311702,23011,11ª Região Sobral
2311801,23009,9ª Região Russas
2311900,23018,18ª Região Iguatú
2311959,23020,20ª Região Crato
2312007,23011,11ª Região Sobral
2312106,23020,20ª Região Crato
2312205,23011,11ª Região Sobral
2312304,23013,13ª Região Tianguá
2312403,23002,2ª Região Caucaia
2312502,23010,10ª Região Limoeiro do Norte
2312601,23002,2ª Região Caucaia
2312700,23008,8ª Região Quixadá
2312809,23011,11ª Região Sobral
2312908,23011,11ª Região Sobral
2313005,23008,8ª Região Quixadá
2313104,23010,10ª Região Limoeiro do Norte
2313203,23015,15ª Região Crateús
2313252,23020,20ª Região Crato
2313302,23014,14ª Região Tauá
2313351,23002,2ª Região Caucaia
2313401,23013,13ª Região Tianguá
2313500,23006,6ª Região Itapipoca
2313559,23006,6ª Região Itapipoca
2313609,23013,13ª Região Tianguá
2313708,23017,17ª Região Icó
2313757,23006,6ª Região Itapipoca
2313807,23006,6ª Região Itapipoca
2313906,23011,11ª Região Sobral
2313955,23011,11ª Região Sobral
2314003,23020,20ª Região Crato
2314102,23013,13ª Região Tianguá
5300108,53001,Distrito Federal
3200102,32002,Metropolitana
3200136,32001,Central
3200169,32003,Norte
3200201,32004,Sul
3200300,32004,Sul
3200359,32001,Central
3200409,32004,Sul
3200508,32004,Sul
3200607,32001,Central
3200706,32004,Sul
3200805,32001,Central
3200904,32003,Norte
3201001,32003,Norte
3201100,32004,Sul
3201159,32002,Metropolitana
3201209,32004,Sul
3201308,32002,Metropolitana
3201407,32004,Sul
3201506,32001,Central
3201605,32003,Norte
3201704,32002,Metropolitana
3201803,32004,Sul
3201902,32002,Metropolitana
3202009,32004,Sul
3202108,32003,Norte
3202207,32002,Metropolitana
3202256,32001,Central
3202306,32004,Sul
3202405,32002,Metropolitana
3202454,32002,Metropolitana
3202504,32001,Central
3202553,32004,Sul
3202603,32004,Sul
3202652,32004,Sul
3202702,32002,Metropolitana
3202801,32004,Sul
3202900,32002,Metropolitana
3203007,32004,Sul
3203056,32003,Norte
3203106,32004,Sul
3203130,32001,Central
3203163,32002,Metropolitana
3203205,32001,Central
3203304,32001,Central
3203320,32004,Sul
3203346,32002,Metropolitana
3203353,32001,Central
3203403,32004,Sul
3203502,32003,Norte
3203601,32003,Norte
3203700,32004,Sul
3203809,32004,Sul
3203908,32003,Norte
3204005,32001,Central
3204054,32003,Norte
3204104,32003,Norte
3204203,32004,Sul
3204252,32003,Norte
3204302,32004,Sul
3204351,32001,Central
3204401,32004,Sul
3204500,32002,Metropolitana
3204559,32002,Metropolitana
3204609,32002,Metropolitana
3204658,32001,Central
3204708,32001,Central
3204807,32004,Sul
3204906,32003,Norte
3204955,32001,Central
3205002,32002,Metropolitana
3205010,32001,Central
3205036,32004,Sul
3205069,32002,Metropolitana
3205101,32002,Metropolitana
3205150,32003,Norte
3205176,32001,Central
3205200,32002,Metropolitana
3205309,32002,Metropolitana
5200050,52001,Central
5200100,52011,Pirineus
5200134,52015,Sudoeste I
5200159,52010,Oeste II
5200175,52003,Entorno Norte
5200209,52017,Sul
5200258,52004,Entorno Sul
5200308,52011,Pirineus
5200506,52017,Sul
5200555,52014,Serra da Mesa
5200605,52003,Entorno Norte
5200803,52007,Nordeste II
5200829,52014,Serra da Mesa
5200852,52012,Rio Vermelho
5200902,52009,Oeste I
5201108,52011,Pirineus
5201207,52005,Estrada de Ferro
5201306,52001,Central
5201405,52002,Centro Sul
5201454,52015,Sudoeste I
